attack_type,is_attack,Unnamed: 0,flow_duration,down_up_ratio,fwd_header_size_min,fwd_header_size_max,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_rate,bwd_bulk_rate,Attack_type,comm_incoherent,intensity_pca_1,intensity_pca_2,intensity_pca_3,intensity_pca_4,payload_pca_1,payload_pca_2,payload_pca_3,traffic_pca_1,traffic_pca_2,tcp_semantics_incoherent,tcp_pca_1,tcp_pca_2,rate_ratio_log,proto__unknown,proto__tcp,proto__udp,service__dns,service__unknown,service__http,service__https,service__mqtt
unknown,,294,6e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.5133158052825894,-0.1583580372631963,-0.2409601027890043,-0.7455881864012252,-0.4763052774409772,-0.4955875331451668,-0.3556250069519351,-1.443802583266599,0.0022453823050136,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,341,6e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.5253884194095623,-0.1493201918135401,-0.236375846928949,-0.7328048146222241,-0.4804040207297511,-0.4817493250228643,-0.3490137404203903,-1.45711067454278,0.0132449853681238,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,378,1.2e-05,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.3295500785430291,-0.2874435314367351,-0.2940694410312739,-0.8889987290517735,-0.4271203579757009,-0.6616460306127608,-0.4349602053304562,-1.212678376200176,-0.1887868614065233,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,381,5e-06,1.0,20,20,20,20,0,0,0,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-1.351344345102042,-2.476907598011876,0.0,1,0,0,0,1,0,0,0
unknown,,475,1.1e-05,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.4396566255583795,-0.220391285837432,-0.2819287194045947,-0.9070195721549464,-0.4317537199543158,-0.6460028388223289,-0.4274865996860997,-1.242975158806342,-0.1637455105590408,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,498,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,512,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,518,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,523,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,550,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,592,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,593,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,599,7.000000000000001e-06,1.0,20,20,20,20,0,1,0,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.4704616704140216,-0.1898697597768937,-0.2561132381287903,-0.787528517429853,-0.4626427998117344,-0.5417148935528298,-0.3776625620570789,-1.394645339327106,-0.0383847997240716,True,-0.5071807276103573,-1.784837155068667,0.0,1,0,0,0,1,0,0,0
unknown,,689,5e-06,1.0,20,20,20,20,0,0,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-1.305334176098647,-0.2259904624624404,0.0,1,0,0,0,1,0,0,0
unknown,,713,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,718,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,727,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,728,1.1e-05,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.351503050167157,-0.2728211294290786,-0.2892933428203165,-0.876681251254983,-0.4317537199543158,-0.6460028388223289,-0.4274865996860997,-1.242975158806342,-0.1637455105590408,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,758,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,767,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,800,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,803,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,850,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,897,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.535829781999482,0.0951707424967722,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,951,4e-06,1.0,20,20,20,20,0,1,0,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.5071807276103573,-1.784837155068667,0.0,1,0,0,0,1,0,0,0
unknown,,965,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,966,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.597018125353204,0.1241695308451392,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,995,4e-06,1.0,20,20,20,20,0,0,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-1.305334176098647,-0.2259904624624404,0.0,1,0,0,0,1,0,0,0
unknown,,1004,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1079,3e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.75511782339278,0.0357542769112318,-0.1234193658693577,-0.4105896164126308,-0.5787738596603037,-0.1496323300876758,-0.190343343663348,-1.655386233444218,0.1836068060078605,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1087,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1120,3e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.75511782339278,0.0357542769112318,-0.1234193658693577,-0.4105896164126308,-0.5787738596603037,-0.1496323300876758,-0.190343343663348,-1.666294040334619,0.1861423561003107,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1253,6e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.5253884194095623,-0.1493201918135401,-0.236375846928949,-0.7328048146222241,-0.4804040207297511,-0.4817493250228643,-0.3490137404203903,-1.45711067454278,0.0132449853681238,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1263,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.524352576341107,0.0634663364243926,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1293,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1373,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1389,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1420,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1422,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1463,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1473,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1552,4e-06,1.0,20,20,20,20,0,0,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-1.305334176098647,-0.2259904624624404,0.0,1,0,0,0,1,0,0,0
unknown,,1647,4e-06,1.0,20,20,20,20,0,0,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-1.305334176098647,-0.2259904624624404,0.0,1,0,0,0,1,0,0,0
unknown,,1650,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1669,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1716,5e-06,1.0,20,20,20,20,0,1,0,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.524352576341107,0.0634663364243926,True,-0.5071807276103573,-1.784837155068667,0.0,1,0,0,0,1,0,0,0
unknown,,1791,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1827,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1879,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1898,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1908,3e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.7881182435337677,0.0642341193138483,-0.1034723150572548,-0.3528815561325887,-0.59585195669686,-0.091973129578088,-0.162796399781914,-1.689970099530178,0.2057114474031316,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1919,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.525158253469901,0.0669493632843675,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1920,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1987,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,1997,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2003,4e-06,1.0,20,20,20,20,0,1,0,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6703297211720971,-0.0342325636083377,-0.1684394947912829,-0.5372948662626177,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.5071807276103573,-1.784837155068667,0.0,1,0,0,0,1,0,0,0
unknown,,2015,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.525154435174726,0.0690016402740087,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2019,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.53417075213237,0.0710975082633507,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2023,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2025,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2031,5e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.515336259383463,0.0613704684350506,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2065,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6752714847181056,-0.03129342145064,-0.1680266445198744,-0.5389955892066978,-0.5403481413280576,-0.2793655312342305,-0.2523239673965661,-1.602747308953784,0.1336187592417332,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2072,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2116,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2118,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
unknown,,2132,5e-06,1.0,20,20,20,20,0,1,0,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.580993969112841,-0.1067799991227252,-0.2134683564191609,-0.6684223884601577,-0.5007025589217681,-0.4132172467029113,-0.316272229978464,-1.525154435174726,0.0690016402740087,True,-0.5071807276103573,-1.784837155068667,0.0,1,0,0,0,1,0,0,0
unknown,,2140,4e-06,1.0,20,20,20,20,0,1,1,0,0,1,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,,False,-0.6533396061876615,-0.0492215269402204,-0.1793199277799937,-0.5713209894257281,-0.5305533503806226,-0.3124347785853124,-0.2681229499167978,-1.583649587018785,0.1178338238715779,True,-0.4611705586069627,0.4660799804807688,0.0,1,0,0,0,1,0,0,0
